4,129,363,375,496,car, 
5,789,248,979,369,car, 
6,418,273,624,403,car, 
7,1295,182,1381,293,car, 
8,1113,131,1300,255,car, 
9,683,86,850,185,car, 
10,688,191,874,308,car, 
11,1060,74,1226,168,car, 
12,437,163,641,273,car, 
13,118,247,353,378,car, 
14,900,131,1049,228,car, 
15,888,34,1037,120,car, 
16,0,345,30,431,car, 
17,1238,17,1381,103,car, 
18,440,628,730,796,car, 
19,236,439,488,578,motorcycle, 
20,79,600,391,790,car, 
21,226,441,478,584,car, 
22,0,346,30,431,car, 
23,0,446,63,564,car, 
0,875,456,1101,607,car, 
1,608,404,871,578,car, 
2,1135,356,1360,491,car, 
3,1004,290,1197,408,car, 
4,129,364,374,497,car, 
5,794,247,984,368,car, 
6,418,274,624,404,car, 
7,1297,182,1381,293,car, 
8,1112,130,1300,255,car, 
9,683,87,850,186,car, 
10,688,191,874,308,car, 
11,1060,74,1226,169,car, 
12,437,163,641,273,car, 
13,118,248,353,378,car, 
14,900,131,1050,227,car, 
15,888,34,1038,120,car, 
16,0,347,30,433,car, 
17,1238,17,1381,103,car, 
18,449,624,737,798,car, 
19,236,439,488,578,motorcycle, 
20,93,596,401,788,car, 
21,246,435,497,576,car, 
22,0,346,30,431,car, 
23,0,447,62,564,car, 
0,877,455,1103,607,car, 
1,618,403,878,576,car, 
2,1138,355,1362,493,car, 
3,1007,290,1199,407,car, 
4,129,364,374,497,car, 
5,797,246,988,366,car, 
6,418,274,624,404,car, 
7,1299,183,1381,291,car, 
8,1116,130,1301,254,car, 
9,683,87,849,186,car, 
10,687,191,874,308,car, 
11,1060,74,1226,169,car, 
12,436,163,642,274,car, 
13,118,248,354,379,car, 
14,902,130,1050,228,car, 
15,890,34,1039,120,car, 
16,0,347,30,433,car, 
17,1238,17,1381,103,car, 
18,457,622,743,797,car, 
19,259,431,508,571,motorcycle, 
20,106,592,412,783,car, 
21,246,435,497,576,car, 
22,0,608,17,690,car, 
23,0,447,62,565,car, 
0,879,455,1104,606,car, 
1,623,400,887,574,car, 
2,1139,355,1363,492,car, 
3,1009,289,1202,406,car, 
4,128,364,374,497,car, 
5,801,244,992,364,car, 
6,418,274,624,405,car, 
7,1302,182,1381,291,car, 
8,1116,130,1302,254,car, 
9,683,87,849,187,car, 
10,687,191,873,309,car, 
11,1060,74,1226,169,car, 
12,437,163,641,274,car, 
13,118,248,354,379,car, 
14,902,130,1050,228,car, 
15,891,33,1040,120,car, 
16,0,347,30,434,car, 
17,1238,17,1381,103,car, 
18,464,619,750,797,car, 
19,259,431,508,571,motorcycle, 
20,118,589,423,776,car, 
21,271,427,518,569,car, 
22,0,593,32,692,car, 
23,0,448,61,565,car, 
0,881,455,1106,605,car, 
1,631,398,893,571,car, 
2,1141,353,1365,492,car, 
3,1013,289,1205,405,car, 
4,128,364,375,498,car, 
5,804,244,997,362,car, 
6,417,274,624,406,car, 
7,1304,182,1381,290,car, 
8,1117,130,1303,254,car, 
9,683,87,849,187,car, 
10,687,191,873,309,car, 
11,1060,74,1226,169,car, 
12,437,164,641,275,car, 
13,118,249,354,379,car, 
14,902,130,1051,228,car, 
15,892,33,1042,119,car, 
16,0,348,30,435,car, 
17,1238,17,1381,104,car, 
18,473,616,757,795,car, 
19,281,424,528,563,motorcycle, 
20,133,584,435,772,car, 
21,271,427,518,569,car, 
22,0,586,47,698,car, 
23,0,448,61,566,car, 
0,884,455,1107,604,car, 
1,638,396,898,568,car, 
2,1144,352,1367,492,car, 
3,1015,288,1206,404,car, 
4,128,365,375,498,car, 
5,808,242,1000,361,car, 
6,417,274,624,406,car, 
7,1305,182,1381,290,car, 
8,1118,129,1304,254,car, 
9,683,88,849,187,car, 
10,687,192,873,309,car, 
11,1060,74,1226,169,car, 
12,436,164,641,275,car, 
13,120,248,354,380,car, 
14,902,130,1051,228,car, 
15,894,32,1044,119,car, 
16,0,349,29,435,car, 
17,1238,17,1381,104,car, 
18,482,614,764,796,car, 
19,281,424,528,563,motorcycle, 
20,143,580,445,768,car, 
21,293,422,537,560,car, 
22,0,582,61,696,car, 
23,0,449,62,567,car, 
0,885,454,1108,603,car, 
1,644,394,904,566,car, 
2,1145,352,1368,491,car, 
3,1017,287,1208,404,car, 
4,128,365,373,499,car, 
5,817,241,1003,359,car, 
6,417,275,624,406,car, 
7,1308,182,1381,288,car, 
8,1118,130,1304,253,car, 
9,683,88,849,187,car, 
10,687,193,872,309,car, 
11,1060,74,1226,169,car, 
12,436,164,640,275,car, 
13,120,249,354,380,car, 
14,902,130,1051,228,car, 
15,896,31,1047,119,car, 
16,0,349,29,435,car, 
17,1237,18,1381,105,car, 
18,488,611,770,795,car, 
19,304,420,548,557,motorcycle, 
20,156,577,455,763,car, 
21,293,422,537,560,car, 
22,0,577,73,693,car, 
23,0,449,60,567,car, 
0,887,453,1110,603,car, 
1,651,392,910,564,car, 
2,1151,351,1370,489,car, 
3,1018,286,1210,404,car, 
4,127,366,372,499,car, 
5,819,240,1006,359,car, 
6,416,275,624,407,car, 
7,1309,183,1381,284,car, 
8,1118,130,1304,253,car, 
9,683,88,849,187,car, 
10,686,193,872,310,car, 
11,1060,74,1226,169,car, 
12,435,165,640,275,car, 
13,120,249,354,380,car, 
14,901,131,1051,227,car, 
15,899,31,1047,119,car, 
16,0,350,29,436,car, 
17,1237,19,1381,105,car, 
18,495,608,776,796,car, 
19,304,420,548,557,motorcycle, 
20,167,573,465,757,car, 
21,314,416,558,553,car, 
22,0,572,87,689,car, 
23,0,450,61,568,car, 
0,889,452,1112,602,car, 
1,655,390,916,561,car, 
2,1152,351,1373,489,car, 
3,1020,286,1212,403,car, 
4,127,367,371,499,car, 
5,821,239,1009,358,car, 
6,416,276,623,407,car, 
7,1312,183,1381,282,car, 
8,1118,130,1304,254,car, 
9,683,88,849,187,car, 
10,686,193,871,310,car, 
11,1060,74,1225,169,car, 
12,435,165,639,276,car, 
13,120,249,354,380,car, 
14,900,131,1051,227,car, 
15,901,31,1049,117,car, 
16,0,351,28,435,car, 
17,1236,18,1381,105,car, 
18,501,606,782,795,car, 
19,324,413,566,550,motorcycle, 
20,178,570,475,754,car, 
21,314,416,558,553,car, 
22,0,568,100,689,car, 
23,0,450,60,568,car, 
0,890,451,1115,601,car, 
1,662,388,921,559,car, 
2,1155,350,1375,488,car, 
3,1022,284,1214,403,car, 
4,127,367,370,499,car, 
5,824,239,1012,356,car, 
6,416,276,622,408,car, 
7,1314,182,1381,282,car, 
8,1118,130,1304,254,car, 
9,684,88,849,187,car, 
10,687,192,870,310,car, 
11,1059,74,1224,169,car, 
12,435,165,639,276,car, 
13,120,250,354,380,car, 
14,901,131,1051,228,car, 
15,903,29,1051,116,car, 
16,0,352,28,436,car, 
17,1236,17,1380,105,car, 
18,508,603,789,795,car, 
19,324,413,566,550,motorcycle, 
20,189,566,485,750,car, 
21,335,410,575,545,car, 
22,0,565,112,690,car, 
23,0,450,60,570,car, 
0,892,451,1116,601,car, 
1,669,387,927,556,car, 
2,1156,349,1376,484,car, 
3,1022,285,1215,403,car, 
4,126,367,370,500,car, 
5,828,238,1016,355,car, 
6,416,277,622,407,car, 
7,1316,182,1381,281,car, 
8,1117,130,1303,254,car, 
9,685,88,850,187,car, 
10,686,193,871,310,car, 
11,1058,74,1224,169,car, 
12,434,165,639,276,car, 
13,120,250,354,380,car, 
14,901,131,1051,228,car, 
15,906,28,1054,115,car, 
16,0,352,27,436,car, 
17,1236,17,1381,105,car, 
18,514,601,794,793,car, 
19,346,407,585,542,motorcycle, 
20,201,563,494,743,car, 
21,335,410,575,545,car, 
22,0,560,125,691,car, 
23,0,451,61,571,car, 
0,895,450,1118,601,car, 
1,673,385,931,553,car, 
2,1157,347,1378,483,car, 
3,1024,285,1216,403,car, 
4,126,367,370,500,car, 
5,831,236,1018,353,car, 
6,416,277,622,406,car, 
7,1319,182,1381,280,car, 
8,1116,129,1303,254,car, 
9,685,88,851,187,car, 
10,686,193,870,310,car, 
11,1058,74,1224,169,car, 
12,432,165,639,276,car, 
13,120,250,355,380,car, 
14,900,131,1050,229,car, 
15,909,27,1057,114,car, 
16,0,353,28,436,car, 
17,1235,17,1381,105,car, 
18,520,598,798,791,car, 
19,346,407,585,542,motorcycle, 
20,211,559,503,740,car, 
21,354,404,592,538,car, 
22,0,556,138,692,car, 
23,0,452,60,571,car, 
0,896,448,1120,600,car, 
1,677,383,934,551,car, 
2,1158,347,1379,481,car, 
3,1026,284,1217,403,car, 
4,125,367,369,501,car, 
5,835,235,1021,352,car, 
6,415,277,622,406,car, 
7,1321,182,1381,281,car, 
8,1116,130,1301,254,car, 
9,686,88,851,186,car, 
10,686,193,870,310,car, 
11,1058,74,1223,169,car, 
12,432,166,639,276,car, 
13,120,250,355,380,car, 
14,900,132,1048,228,car, 
15,911,27,1059,112,car, 
16,0,353,27,436,car, 
17,1236,17,1380,105,car, 
18,525,597,803,789,car, 
19,366,400,602,535,motorcycle, 
20,221,556,511,737,car, 
21,354,404,592,538,car, 
22,0,552,148,692,car, 
23,0,452,60,562,car, 
0,898,448,1122,597,car, 
1,682,381,937,548,car, 
2,1161,346,1380,482,car, 
3,1027,283,1220,402,car, 
4,125,368,369,501,car, 
5,837,234,1023,352,car, 
6,415,276,621,406,car, 
7,1322,182,1381,280,car, 
8,1115,130,1301,255,car, 
9,686,88,851,186,car, 
10,686,193,870,310,car, 
11,1057,75,1222,169,car, 
12,432,166,638,277,car, 
13,120,250,355,380,car, 
14,899,131,1048,230,car, 
15,914,26,1063,111,car, 
16,0,354,27,436,car, 
17,1235,18,1380,105,car, 
18,529,596,808,787,car, 
19,366,400,602,535,motorcycle, 
20,231,552,519,733,car, 
21,374,397,611,531,car, 
22,0,549,161,691,car, 
23,0,452,59,553,car, 
0,901,446,1124,596,car, 
1,688,379,942,547,car, 
2,1164,344,1380,479,car, 
3,1028,283,1220,401,car, 
4,124,369,369,501,car, 
5,839,233,1026,352,car, 
6,415,276,621,406,car, 
7,1322,183,1381,278,car, 
8,1114,130,1301,254,car, 
9,687,88,852,185,car, 
10,686,193,870,310,car, 
11,1056,75,1222,169,car, 
12,432,166,637,277,car, 
13,119,250,355,381,car, 
14,899,132,1047,230,car, 
15,917,25,1065,111,car, 
16,0,355,27,435,car, 
17,1234,17,1380,105,car, 
18,534,594,811,786,car, 
19,383,393,619,525,motorcycle, 
20,241,550,528,728,car, 
21,374,397,611,531,car, 
22,0,544,173,692,car, 
23,0,453,59,569,car, 
0,903,446,1126,594,car, 
1,690,379,945,545,car, 
2,1165,342,1380,479,car, 
3,1029,283,1221,401,car, 
4,124,369,368,502,car, 
5,841,232,1028,351,car, 
6,414,277,621,407,car, 
7,1324,182,1381,276,car, 
8,1113,130,1300,255,car, 
9,688,87,853,185,car, 
10,687,193,870,310,car, 
11,1056,75,1222,169,car, 
12,431,166,637,277,car, 
13,120,251,355,381,car, 
14,898,132,1046,231,car, 
15,920,25,1067,111,car, 
16,0,355,26,435,car, 
17,1234,17,1380,105,car, 
18,538,592,815,784,car, 
19,136,11,346,105,motorcycle, 
20,248,546,535,724,car, 
21,393,390,627,523,car, 
22,0,541,184,691,car, 
23,0,453,58,566,car, 
0,905,445,1128,594,car, 
1,694,377,949,544,car, 
2,1168,341,1381,478,car, 
3,1030,282,1222,400,car, 
4,124,369,368,502,car, 
5,842,231,1030,350,car, 
6,414,277,620,408,car, 
7,1325,182,1381,276,car, 
8,1113,130,1299,255,car, 
9,689,87,854,185,car, 
10,687,193,870,310,car, 
11,1056,75,1221,169,car, 
12,431,167,637,278,car, 
13,120,251,355,381,car, 
14,898,132,1045,231,car, 
15,923,23,1071,110,car, 
16,0,357,26,435,car, 
17,1234,17,1380,105,car, 
18,541,590,817,783,car, 
19,136,11,346,105,motorcycle, 
20,259,543,542,720,car, 
21,402,387,635,521,car, 
22,0,537,195,692,car, 
23,0,453,58,564,car, 
0,909,444,1131,592,car, 
1,698,375,952,542,car, 
2,1173,340,1381,476,car, 
3,1032,282,1223,400,car, 
4,124,369,367,502,car, 
5,843,231,1031,349,car, 
6,414,278,619,408,car, 
7,1326,181,1381,272,car, 
8,1113,130,1299,255,car, 
9,690,86,855,185,car, 
10,686,194,870,309,car, 
11,1055,75,1220,169,car, 
12,431,167,636,277,car, 
13,121,251,354,382,car, 
14,897,132,1045,231,car, 
15,926,23,1073,109,car, 
16,0,358,26,436,car, 
17,1234,18,1380,105,car, 
18,544,589,820,780,car, 
19,411,386,640,518,motorcycle, 
20,268,540,550,717,car, 
21,402,387,635,521,car, 
22,0,534,208,700,car, 
23,0,454,56,564,car, 
0,912,442,1134,590,car, 
1,703,374,956,542,car, 
2,1176,339,1381,475,car, 
3,1033,282,1224,399,car, 
4,124,369,367,503,car, 
5,847,232,1032,347,car, 
6,414,278,619,408,car, 
7,1327,182,1381,272,car, 
8,1113,130,1299,255,car, 
9,692,86,858,184,car, 
10,686,194,871,310,car, 
11,1055,75,1220,169,car, 
12,431,166,636,277,car, 
13,120,252,354,382,car, 
14,896,132,1044,230,car, 
15,929,22,1075,108,car, 
16,0,358,25,436,car, 
17,1234,18,1380,105,car, 
18,547,587,822,778,car, 
19,411,386,640,518,motorcycle, 
20,276,537,556,714,car, 
21,417,381,650,515,car, 
22,0,530,217,701,car, 
23,0,454,56,567,car, 
0,915,441,1137,587,car, 
1,705,372,959,540,car, 
2,1177,338,1381,473,car, 
3,1034,282,1225,397,car, 
4,124,369,367,503,car, 
5,850,231,1033,347,car, 
6,414,279,619,409,car, 
7,1328,182,1381,271,car, 
8,1113,130,1298,255,car, 
9,694,85,860,184,car, 
10,686,194,871,310,car, 
11,1054,75,1220,169,car, 
12,431,167,636,278,car, 
13,120,252,353,382,car, 
14,897,133,1044,230,car, 
15,932,21,1079,107,car, 
16,0,358,25,436,car, 
17,1234,18,1380,105,car, 
18,551,586,825,777,car, 
19,424,379,656,511,motorcycle, 
20,283,534,564,710,car, 
21,417,381,650,515,car, 
22,0,525,229,699,car, 
23,0,454,58,568,car, 
0,918,440,1139,586,car, 
1,707,371,961,539,car, 
2,1183,335,1381,470,car, 
3,1035,281,1227,397,car, 
4,123,370,367,504,car, 
5,851,230,1035,347,car, 
6,414,279,619,409,car, 
7,1330,182,1381,270,car, 
8,1112,130,1298,255,car, 
9,695,85,862,183,car, 
10,687,194,871,309,car, 
11,1054,75,1219,169,car, 
12,432,167,637,278,car, 
13,120,252,353,382,car, 
14,897,132,1044,230,car, 
15,935,21,1082,106,car, 
16,0,358,24,436,car, 
17,1234,18,1380,105,car, 
18,554,584,826,776,car, 
19,424,379,656,511,motorcycle, 
20,291,533,571,706,car, 
21,433,377,663,508,car, 
22,0,521,240,695,car, 
23,0,454,56,571,car, 
0,921,438,1141,584,car, 
1,710,370,963,537,car, 
2,1187,334,1381,467,car, 
3,1037,280,1228,395,car, 
4,123,370,367,504,car, 
5,853,230,1036,346,car, 
6,413,279,619,409,car, 
7,1330,181,1381,270,car, 
8,1111,130,1297,255,car, 
9,697,85,863,182,car, 
10,687,194,872,309,car, 
11,1054,75,1219,169,car, 
12,432,167,637,278,car, 
13,120,253,353,382,car, 
14,896,133,1043,229,car, 
15,938,20,1082,103,car, 
16,0,359,24,436,car, 
17,1234,18,1380,105,car, 
18,556,584,829,775,car, 
19,439,375,668,505,motorcycle, 
20,298,531,576,704,car, 
21,433,377,663,508,car, 
22,0,516,250,692,car, 
23,0,454,56,573,car, 
0,924,437,1144,582,car, 
1,712,370,965,535,car, 
2,1192,334,1381,466,car, 
3,1039,280,1230,395,car, 
4,123,370,367,504,car, 
5,854,230,1038,346,car, 
6,413,279,620,410,car, 
7,1331,181,1381,268,car, 
8,1111,130,1297,256,car, 
9,700,84,865,182,car, 
10,688,195,872,309,car, 
11,1053,75,1218,169,car, 
12,432,167,637,277,car, 
13,120,253,353,383,car, 
14,896,133,1042,230,car, 
15,941,19,1087,102,car, 
16,0,359,24,437,car, 
17,1234,17,1380,104,car, 
18,558,583,831,775,car, 
19,439,375,668,505,motorcycle, 
20,304,529,582,702,car, 
21,447,374,675,504,car, 
22,0,512,260,687,car, 
23,0,455,57,576,car, 
0,927,436,1147,581,car, 
1,714,369,966,534,car, 
2,1195,333,1381,464,car, 
3,1039,279,1231,394,car, 
4,123,370,366,504,car, 
5,855,228,1039,343,car, 
6,413,279,619,410,car, 
7,1332,181,1381,267,car, 
8,1111,130,1296,255,car, 
9,702,84,867,181,car, 
10,688,194,873,309,car, 
11,1053,74,1218,169,car, 
12,433,167,638,277,car, 
13,119,253,353,383,car, 
14,895,133,1042,229,car, 
15,944,18,1090,101,car, 
16,0,359,23,437,car, 
17,1233,17,1380,104,car, 
18,561,581,833,774,car, 
19,451,372,681,501,motorcycle, 
20,310,527,586,699,car, 
21,0,509,270,683,car, 
22,0,750,68,795,car, 
23,0,455,57,576,car, 
